zip_level,zip_code,zip5,name,latitude,longitude
zip5,56050,56050,56050,44.254095,-93.948541
zip5,78002,78002,78002,29.272892,-98.745163
zip5,63735,63735,63735,36.971874,-89.779929
zip5,52305,52305,52305,42.027328,-91.332239
zip5,85551,85551,85551,32.727167,-109.556431
zip5,04221,04221,04221,44.469043,-70.295630
zip5,36561,36561,36561,30.288252,-87.572138
zip5,61081,61081,61081,41.830184,-89.729433
zip5,78219,78219,78219,29.451227,-98.408215
zip5,07302,07302,07302,40.720107,-74.047532
zip5,63952,63952,63952,36.999696,-90.610192
zip5,63141,63141,63141,38.659539,-90.454259
zip5,92109,92109,92109,32.782683,-117.235356
zip5,81090,81090,81090,37.400540,-102.205596
zip5,92110,92110,92110,32.778439,-117.195976
zip5,84076,84076,84076,40.438599,-109.838005
zip5,80131,80131,80131,39.470827,-105.012415
zip5,75061,75061,75061,32.823723,-96.965592
zip5,90240,90240,90240,33.946745,-118.109513
zip5,89138,89138,89138,36.175686,-115.371898
zip5,17023,17023,17023,40.576236,-76.808697
zip5,04779,04779,04779,47.081897,-68.351220
zip5,04858,04858,04858,44.030283,-69.144967
zip5,04937,04937,04937,44.649345,-69.682735
zip5,59521,59521,59521,48.298752,-109.853738
zip5,59482,59482,59482,48.856348,-111.906865
zip5,88337,88337,88337,33.001520,-105.879828
zip5,71480,71480,71480,31.871116,-92.284289
zip5,76051,76051,76051,32.930858,-97.068271
zip5,74456,74456,74456,35.708824,-95.993376
zip5,00692,00692,00692,18.419911,-66.327636
zip5,90242,90242,90242,33.922674,-118.139674
zip5,89144,89144,89144,36.179319,-115.319982
zip5,91711,91711,91711,34.139971,-117.714661
zip5,04976,04976,04976,44.845362,-69.672494
zip5,05038,05038,05038,43.991783,-72.450182
zip5,38801,38801,38801,34.228006,-88.767940
zip5,55123,55123,55123,44.799828,-93.136687
zip5,38109,38109,38109,35.049101,-90.117391
zip5,26575,26575,26575,39.690428,-80.454050
zip5,17038,17038,17038,40.470745,-76.584470
zip5,76055,76055,76055,32.152057,-97.144556
zip5,90028,90028,90028,34.098048,-118.327053
zip5,95939,95939,95939,39.545617,-122.596447
zip5,57225,57225,57225,44.880580,-97.699006
zip5,29493,29493,29493,33.048884,-80.842985
zip5,72315,72315,72315,35.867342,-89.924180
zip5,70638,70638,70638,30.845115,-92.786803
zip5,85371,85371,85371,33.946400,-114.388138
zip5,32164,32164,32164,29.485795,-81.216217
zip5,48160,48160,48160,42.085356,-83.677020
zip5,50247,50247,50247,42.017083,-93.145221
zip5,12923,12923,12923,44.936013,-73.952783
zip5,12944,12944,12944,44.445180,-73.506873
zip5,12964,12964,12964,44.117792,-73.626643
zip5,77872,77872,77872,30.870941,-96.083068
zip5,79519,79519,79519,32.046083,-99.703029
zip5,72326,72326,72326,35.110095,-90.908339
zip5,71334,71334,71334,31.663825,-91.556737
zip5,21662,21662,21662,38.694188,-76.201693
zip5,21672,21672,21672,38.272042,-76.054848
zip5,05091,05091,05091,43.641435,-72.550459
zip5,05253,05253,05253,43.261257,-73.000978
zip5,05345,05345,05345,43.003489,-72.673539
zip5,03217,03217,03217,43.717347,-71.636725
zip5,12033,12033,12033,42.541409,-73.711186
zip5,46532,46532,46532,41.418651,-86.610869
zip5,52053,52053,52053,42.616184,-90.956296
zip5,92260,92260,92260,33.700627,-116.412765
zip5,71341,71341,71341,31.053851,-92.162130
zip5,92262,92262,92262,33.859380,-116.536991
zip5,26444,26444,26444,39.372212,-79.747974
zip5,08203,08203,08203,39.412756,-74.383107
zip5,21737,21737,21737,39.252045,-77.023751
zip5,05468,05468,05468,44.681368,-73.159860
zip5,30171,30171,30171,34.364625,-84.697279
zip5,10305,10305,10305,40.594795,-74.078389
zip5,14891,14891,14891,42.369547,-76.939118
zip5,11040,11040,11040,40.744104,-73.679529
zip5,44137,44137,44137,41.400576,-81.572488
zip5,92264,92264,92264,33.735705,-116.498903
zip5,92268,92268,92268,34.179555,-116.526703
zip5,80010,80010,80010,39.727541,-104.865813
zip5,78504,78504,78504,26.280178,-98.237179
zip5,13694,13694,13694,44.850633,-75.184081
zip5,93449,93449,93449,35.158866,-120.656643
zip5,38914,38914,38914,33.858472,-89.465345
zip5,81064,81064,81064,37.221398,-103.021303
zip5,45322,45322,45322,39.885312,-84.327855
zip5,45645,45645,45645,38.571621,-82.545788
zip5,44104,44104,44104,41.476552,-81.623584
zip5,74342,74342,74342,36.414188,-94.974741
zip5,72948,72948,72948,35.697418,-94.413876
zip5,98106,98106,98106,47.542469,-122.355342
zip5,72584,72584,72584,36.129736,-91.847809
zip5,78837,78837,78837,29.907457,-101.310890
zip5,95562,95562,95562,40.465156,-124.112919
zip5,79087,79087,79087,36.330149,-102.916272
zip5,75249,75249,75249,32.641513,-96.964920
zip5,74027,74027,74027,36.806651,-95.594156
zip5,74028,74028,74028,35.777320,-96.470920
zip5,35178,35178,35178,33.420997,-86.400625
zip5,65789,65789,65789,36.856458,-91.930283
zip5,83332,83332,83332,42.797019,-114.926196
zip5,98148,98148,98148,47.450643,-122.328016
zip5,98168,98168,98168,47.484177,-122.300107
zip5,74363,74363,74363,36.958115,-94.715381
zip5,74368,74368,74368,36.208094,-94.850566
zip5,81506,81506,81506,39.180449,-108.532385
zip5,71106,71106,71106,32.390843,-93.741986
zip5,72666,72666,72666,35.944980,-93.286505
zip5,72670,72670,72670,35.982186,-93.391358
zip5,12149,12149,12149,42.621768,-74.564250
zip5,36580,36580,36580,30.472376,-87.713905
zip5,98199,98199,98199,47.646636,-122.398421
zip5,00703,00703,00703,18.241845,-66.131798
zip5,97001,97001,97001,44.952757,-120.628595
zip5,80003,80003,80003,39.839422,-105.068772
zip5,85007,85007,85007,33.438471,-112.092041
zip5,71427,71427,71427,31.385667,-92.892889
zip5,92308,92308,92308,34.431252,-117.141688
zip5,92313,92313,92313,34.027266,-117.315070
zip5,74430,74430,74430,35.143608,-95.645380
zip5,44813,44813,44813,40.588707,-82.558123
zip5,57217,57217,57217,45.086629,-97.677670
zip5,00678,00678,00678,18.438395,-66.927802
zip5,71841,71841,71841,34.174689,-94.355891
zip5,80205,80205,80205,39.764758,-104.962740
zip5,90263,90263,90263,34.037053,-118.706738
zip5,87122,87122,87122,35.195510,-106.466614
zip5,89007,89007,89007,36.651733,-114.189158
zip5,90005,90005,90005,34.057810,-118.295609
zip5,90007,90007,90007,34.024749,-118.274975
zip5,92321,92321,92321,34.251790,-117.150393
zip5,92325,92325,92325,34.246923,-117.268503
zip5,90017,90017,90017,34.049986,-118.263518
zip5,37753,37753,37753,35.839917,-83.114882
zip5,60008,60008,60008,42.080322,-88.021623
zip5,61070,61070,61070,42.413207,-89.476081
zip5,70654,70654,70654,30.690832,-92.882842
zip5,73719,73719,73719,36.942315,-98.266713
zip5,80751,80751,80751,40.646211,-103.291098
zip5,90008,90008,90008,34.009270,-118.343284
zip5,91011,91011,91011,34.228133,-118.203982
zip5,70506,70506,70506,30.197323,-92.079448
zip5,89831,89831,89831,41.767194,-116.043312
zip5,85018,85018,85018,33.495914,-111.980177
zip5,73014,73014,73014,35.584038,-98.134534
zip5,85019,85019,85019,33.496658,-112.144987
zip5,62837,62837,62837,38.368080,-88.360905
zip5,43920,43920,43920,40.678318,-80.584010
zip5,54023,54023,54023,44.973025,-92.549296
zip5,72347,72347,72347,35.383802,-90.987162
zip5,85382,85382,85382,33.659931,-112.252968
zip5,88023,88023,88023,32.695052,-108.072639
zip5,72072,72072,72072,34.501154,-91.762087
zip5,73526,73526,73526,34.792362,-99.269622
zip5,97837,97837,97837,44.523890,-118.094084
zip5,73015,73015,73015,35.088657,-98.576999
zip5,71643,71643,71643,34.033332,-91.572441
zip5,44840,44840,44840,40.791991,-82.183297
zip5,44115,44115,44115,41.493778,-81.667398
zip5,43219,43219,43219,40.012349,-82.917666
zip5,21626,21626,21626,38.336972,-76.079082
zip5,15759,15759,15759,40.771783,-79.032583
zip5,18472,18472,18472,41.583687,-75.399841
zip5,75020,75020,75020,33.790744,-96.588415
zip5,80510,80510,80510,40.217168,-105.595005
zip5,91107,91107,91107,34.163874,-118.087142
zip5,50112,50112,50112,41.722434,-92.729220
zip5,50670,50670,50670,42.700767,-92.603457
zip5,52755,52755,52755,41.473320,-91.438457
zip5,58363,58363,58363,48.754598,-99.449216
zip5,08085,08085,08085,39.753580,-75.330034
zip5,21658,21658,21658,38.947485,-76.126354
zip5,16930,16930,16930,41.559405,-77.142240
zip5,30518,30518,30518,34.134330,-84.019309
zip5,31765,31765,31765,31.113850,-84.057281
zip5,75201,75201,75201,32.787118,-96.798023
zip5,80513,80513,80513,40.307466,-105.107491
zip5,91205,91205,91205,34.136376,-118.243470
zip5,91207,91207,91207,34.172592,-118.245813
zip5,55038,55038,55038,45.184590,-92.979886
zip5,55025,55025,55025,45.262884,-93.019168
zip5,63656,63656,63656,37.579235,-90.825194
zip5,17002,17002,17002,40.465517,-77.867703
zip5,12778,12778,12778,41.658372,-74.813578
zip5,12791,12791,12791,41.816752,-74.888065
zip5,12824,12824,12824,43.545407,-73.716943
zip5,48872,48872,48872,42.807564,-84.213355
zip5,49630,49630,49630,44.819479,-86.006741
zip5,08830,08830,08830,40.569660,-74.313836
zip5,71111,71111,71111,32.596018,-93.701916
zip5,74038,74038,74038,36.167929,-96.580760
zip5,99588,99588,99588,62.447166,-146.428463
zip5,32407,32407,32407,30.206329,-85.791514
zip5,33702,33702,33702,27.844355,-82.635225
zip5,33759,33759,33759,27.995502,-82.719186
zip5,34743,34743,34743,28.325982,-81.356600
zip5,99146,99146,99146,48.966133,-118.304532
zip5,54524,54524,54524,45.839781,-90.380128
zip5,12985,12985,12985,44.557855,-73.759575
zip5,81253,81253,81253,38.199827,-105.074604
zip5,74131,74131,74131,36.052787,-96.071287
zip5,28339,28339,28339,35.327106,-78.699328
zip5,78539,78539,78539,26.273097,-98.186315
zip5,97039,97039,97039,45.458910,-120.627732
zip5,80928,80928,80928,38.668087,-104.448308
zip5,15771,15771,15771,40.833659,-79.015920
zip5,25134,25134,25134,38.144224,-81.479765
zip5,72863,72863,72863,35.381744,-93.518360
zip5,98010,98010,98010,47.308932,-122.001953
zip5,98012,98012,98012,47.849519,-122.199656
zip5,95977,95977,95977,39.184262,-121.286264
zip5,96002,96002,96002,40.526801,-122.306274
zip5,30168,30168,30168,33.784297,-84.581815
zip5,06810,06810,06810,41.377015,-73.468050
zip5,32668,32668,32668,29.263173,-82.498076
zip5,82714,82714,82714,44.555166,-104.670662
zip5,43413,43413,43413,41.242793,-83.665170
zip5,42442,42442,42442,37.173389,-87.488521
zip5,98021,98021,98021,47.787455,-122.207964
zip5,72668,72668,72668,36.426934,-92.769442
zip5,39529,39529,39529,30.378043,-89.594364
zip5,01503,01503,01503,42.376076,-71.635485
zip5,51015,51015,51015,42.342789,-96.082384
zip5,95215,95215,95215,37.962421,-121.190974
zip5,95225,95225,95225,38.205072,-120.865639
zip5,95228,95228,95228,37.932319,-120.683386
zip5,03827,03827,03827,42.919916,-71.004385
zip5,66853,66853,66853,37.987606,-96.186956
zip5,21162,21162,21162,39.403150,-76.407905
zip5,06029,06029,06029,41.894539,-72.472823
zip5,49969,49969,49969,46.176909,-89.141020
zip5,26585,26585,26585,39.599956,-80.391384
zip5,74935,74935,74935,34.954500,-94.897349
zip5,88262,88262,88262,33.126497,-103.403293
zip5,25142,25142,25142,38.151015,-81.730865
zip5,03254,03254,03254,43.701182,-71.376410
zip5,11957,11957,11957,41.134100,-72.285092
zip5,95254,95254,95254,38.210425,-120.959596
zip5,95301,95301,95301,37.300922,-120.657554
zip5,96038,96038,96038,41.605304,-122.540816
zip5,28411,28411,28411,34.302666,-77.803308
zip5,54473,54473,54473,44.658400,-89.314261
zip5,73103,73103,73103,35.491432,-97.519227
zip5,63621,63621,63621,37.476790,-90.565941
zip5,83424,83424,83424,43.902125,-111.203216
zip5,04691,04691,04691,44.759821,-67.252900
zip5,36910,36910,36910,32.233549,-88.163534
zip5,29915,29915,29915,32.122532,-80.862839
zip5,23438,23438,23438,36.592828,-76.685389
zip5,99159,99159,99159,47.358047,-118.775649
zip5,99201,99201,99201,47.660604,-117.433881
zip5,96063,96063,96063,40.354422,-121.595257
zip5,78593,78593,78593,26.257097,-97.822422
zip5,12148,12148,12148,42.841695,-73.852474
zip5,97078,97078,97078,45.471877,-122.897680
zip5,49007,49007,49007,42.302485,-85.587592
zip5,13485,13485,13485,42.790228,-75.316100
zip5,49825,49825,49825,46.356614,-86.965018
zip5,98556,98556,98556,46.885242,-123.140936
zip5,18825,18825,18825,41.816559,-75.594628
zip5,03751,03751,03751,43.443924,-72.085466
zip5,72047,72047,72047,35.238277,-92.200106
zip5,00927,00927,00927,18.386003,-66.084203
zip5,72628,72628,72628,35.840075,-93.302188
zip5,96074,96074,96074,39.878126,-122.580819
zip5,78598,78598,78598,26.529048,-97.425869
zip5,77984,77984,77984,29.475940,-97.181769
zip5,79567,79567,79567,31.973646,-99.992982
zip5,73944,73944,73944,36.612661,-101.095637
zip5,71021,71021,71021,32.972231,-93.444336
zip5,42741,42741,42741,36.974438,-85.241090
zip5,14819,14819,14819,42.227600,-77.423284
zip5,05763,05763,05763,43.740443,-72.998898
zip5,27976,27976,27976,36.453931,-76.301776
zip5,62961,62961,62961,37.341098,-89.254395
zip5,05042,05042,05042,44.245776,-72.113062
zip5,02111,02111,02111,42.349891,-71.060421
zip5,15472,15472,15472,39.918165,-79.716142
zip5,55903,55903,55903,44.024101,-92.436464
zip5,24604,24604,24604,37.206117,-81.546786
zip5,77969,77969,77969,28.783463,-96.645412
zip5,95360,95360,95360,37.325671,-121.031880
zip5,73946,73946,73946,36.879699,-102.805246
zip5,72534,72534,72534,35.581559,-91.757558
zip5,47531,47531,47531,38.051262,-86.838846
zip5,49629,49629,49629,44.916769,-85.392584
zip5,87505,87505,87505,35.606883,-105.848765
zip5,72045,72045,72045,35.123207,-92.084116
zip5,78010,78010,78010,29.916422,-99.025931
zip5,96126,96126,96126,39.551772,-120.408287
zip5,73947,73947,73947,36.813149,-102.193743
zip5,76874,76874,76874,30.508589,-100.097685
zip5,58569,58569,58569,46.250546,-101.187584
zip5,23161,23161,23161,37.726309,-76.932354
zip5,05651,05651,05651,44.278437,-72.483366
zip5,85712,85712,85712,32.255342,-110.885297
zip5,97824,97824,97824,45.389579,-117.826168
zip5,92075,92075,92075,32.990994,-117.264832
zip5,92278,92278,92278,34.235103,-116.058220
zip5,78632,78632,78632,29.692114,-97.463980
zip5,78634,78634,78634,30.564241,-97.543749
zip5,93452,93452,93452,35.701948,-121.199102
zip5,93519,93519,93519,35.331532,-117.959059
zip5,99634,99634,99634,60.679184,-162.017891
zip5,61831,61831,61831,40.216671,-87.787683
zip5,21023,21023,21023,39.528371,-76.739589
zip5,21862,21862,21862,38.391300,-75.214390
zip5,05456,05456,05456,44.208515,-73.253928
zip5,22643,22643,22643,38.895054,-78.003323
zip5,27247,27247,27247,35.457262,-79.786471
zip5,16882,16882,16882,40.916629,-77.314672
zip5,50241,50241,50241,41.307735,-93.735602
zip5,08062,08062,08062,39.712269,-75.224915
zip5,99152,99152,99152,48.858084,-117.391784
zip5,96141,96141,96141,39.104923,-120.201370
zip5,78642,78642,78642,30.708137,-97.933435
zip5,93531,93531,93531,35.234065,-118.614452
zip5,83874,83874,83874,47.630056,-115.797976
zip5,98845,98845,98845,47.422899,-119.918977
zip5,98853,98853,98853,47.446333,-119.257236
zip5,78886,78886,78886,29.169259,-99.209619
zip5,78938,78938,78938,29.824411,-96.707391
zip5,78951,78951,78951,29.608182,-96.834740
zip5,79003,79003,79003,35.643650,-100.091831
zip5,98024,98024,98024,47.563517,-121.900986
zip5,83232,83232,83232,42.151097,-111.973952
zip5,83239,83239,83239,42.537203,-111.365464
zip5,78650,78650,78650,30.304761,-97.219252
zip5,78657,78657,78657,30.519252,-98.376353
zip5,78665,78665,78665,30.552709,-97.642639
zip5,73459,73459,73459,33.778183,-97.143098
zip5,89701,89701,89701,39.149814,-119.724510
zip5,75149,75149,75149,32.768175,-96.614923
zip5,80457,80457,80457,39.652068,-105.297996
zip5,79011,79011,79011,35.626749,-100.221136
zip5,78141,78141,78141,28.916970,-97.616391
zip5,40109,40109,40109,38.065735,-85.743913
zip5,06518,06518,06518,41.416148,-72.916102
zip5,92365,92365,92365,34.881746,-116.509266
zip5,64164,64164,64164,39.339980,-94.630539
zip5,67347,67347,67347,37.134208,-95.957817
zip5,95464,95464,95464,39.110394,-122.824405
zip5,95468,95468,95468,38.901497,-123.600267
zip5,95471,95471,95471,38.531560,-122.975339
zip5,00907,00907,00907,18.446925,-66.081170
zip5,87421,87421,87421,36.784416,-108.540991
zip5,71043,71043,71043,32.861819,-93.885279
zip5,78148,78148,78148,29.539124,-98.303233
zip5,78151,78151,78151,28.861271,-97.700569
zip5,19968,19968,19968,38.759384,-75.314649
zip5,16350,16350,16350,41.953396,-79.346775
zip5,04746,04746,04746,47.262383,-68.129931
zip5,49088,49088,49088,42.196072,-85.427583
zip5,17043,17043,17043,40.261178,-76.907863
zip5,15033,15033,15033,40.178427,-79.868146
zip5,55447,55447,55447,45.001857,-93.489456
zip5,33065,33065,33065,26.272610,-80.263346
zip5,71046,71046,71046,32.188755,-93.947526
zip5,72564,72564,72564,35.599176,-91.469818
zip5,74008,74008,74008,35.930776,-95.914155
zip5,79078,79078,79078,35.698535,-101.520767
zip5,79230,79230,79230,34.688282,-100.041623
zip5,79240,79240,79240,34.877942,-100.767272
zip5,79250,79250,79250,33.893406,-101.605938
zip5,97818,97818,97818,45.750483,-119.812093
zip5,81071,81071,81071,38.442479,-102.245450
zip5,99770,99770,99770,66.608408,-160.061951
zip5,62839,62839,62839,38.666196,-88.501190
zip5,62019,62019,62019,39.020493,-89.443860
zip5,78567,78567,78567,26.042019,-97.732248
zip5,12023,12023,12023,42.605323,-74.179318
zip5,81019,81019,81019,37.947482,-104.838310
zip5,74869,74869,74869,35.597986,-96.762387
zip5,74872,74872,74872,34.771692,-97.007571
zip5,91601,91601,91601,34.166116,-118.371803
zip5,91602,91602,91602,34.149616,-118.365859
zip5,85362,85362,85362,34.295805,-112.867429
zip5,70601,70601,70601,30.242261,-93.211152
zip5,75451,75451,75451,32.959975,-95.123382
zip5,06119,06119,06119,41.759093,-72.726800
zip5,12166,12166,12166,42.850288,-74.462016
zip5,13730,13730,13730,42.226439,-75.544754
zip5,68938,68938,68938,40.437522,-98.103966
zip5,43527,43527,43527,41.246230,-84.150894
zip5,76367,76367,76367,33.955754,-98.715135
zip5,74881,74881,74881,35.732288,-97.069632
zip5,75248,75248,75248,32.970092,-96.797257
zip5,80654,80654,80654,40.124039,-104.086711
zip5,87937,87937,87937,32.629581,-107.173316
zip5,67481,67481,67481,39.010062,-98.382977
zip5,27310,27310,27310,36.160767,-79.994515
zip5,28036,28036,28036,35.476100,-80.791647
zip5,41080,41080,41080,39.047499,-84.840533
zip5,79091,79091,79091,34.876097,-102.105989
zip5,21229,21229,21229,39.272798,-76.691688
zip5,02375,02375,02375,42.024395,-71.081843
zip5,73106,73106,73106,35.482606,-97.536705
zip5,74884,74884,74884,35.196918,-96.495183
zip5,99130,99130,99130,47.000565,-117.174173
zip5,62976,62976,62976,37.216555,-89.211456
zip5,62338,62338,62338,39.995903,-91.230367
zip5,62854,62854,62854,38.757279,-88.792439
zip5,62069,62069,62069,39.116631,-89.751102
zip5,44270,44270,44270,40.959083,-81.775512
zip5,54471,54471,54471,44.937647,-89.405113
zip5,20902,20902,20902,39.040899,-77.032479
zip5,20901,20901,20901,39.023899,-77.014889
zip5,20769,20769,20769,38.981897,-76.807650
zip5,02191,02191,02191,42.255137,-70.931525
zip5,02558,02558,02558,41.741661,-70.660947
zip5,63332,63332,63332,38.607902,-90.898197
zip5,58730,58730,58730,48.850749,-103.311724
zip5,58439,58439,58439,45.941970,-98.822140
zip5,61088,61088,61088,42.297740,-89.253080
zip5,19939,19939,19939,38.572027,-75.189427
zip5,19808,19808,19808,39.738145,-75.665133
zip5,28340,28340,28340,34.453305,-79.143426
zip5,38060,38060,38060,35.222111,-89.528743
zip5,21640,21640,21640,39.071048,-75.813028
zip5,20777,20777,20777,39.179858,-76.971325
zip5,97414,97414,97414,42.967867,-124.169980
zip5,58759,58759,58759,47.884236,-101.228573
zip5,07106,07106,07106,40.743409,-74.231203
zip5,86043,86043,86043,35.821917,-110.535400
zip5,70729,70729,70729,30.611512,-91.321514
zip5,28341,28341,28341,35.110251,-78.177956
zip5,23693,23693,23693,37.117552,-76.436944
zip5,68025,68025,68025,41.443346,-96.486428
zip5,28345,28345,28345,34.886332,-79.670844
zip5,22742,22742,22742,38.457145,-77.700759
zip5,68178,68178,68178,41.264280,-95.945681
zip5,42001,42001,42001,37.051655,-88.698319
zip5,32129,32129,32129,29.137745,-81.020805
zip5,42634,42634,42634,36.881701,-84.433402
zip5,79326,79326,79326,34.094747,-102.230496
zip5,80913,80913,80913,38.708782,-104.754720
zip5,04497,04497,04497,45.695791,-68.097534
zip5,28347,28347,28347,35.052889,-79.555606
zip5,37416,37416,37416,35.108895,-85.171526
zip5,37419,37419,37419,35.051580,-85.390306
zip5,40047,40047,40047,38.037673,-85.558668
zip5,44622,44622,44622,40.556529,-81.493977
zip5,24646,24646,24646,37.138244,-82.022699
zip5,67639,67639,67639,39.632795,-99.329594
zip5,83246,83246,83246,42.599968,-112.042687
zip5,04655,04655,04655,44.656225,-67.408652
zip5,98240,98240,98240,48.951928,-122.604421
zip5,62423,62423,62423,39.440491,-87.564696
zip5,29331,29331,29331,34.646303,-81.860484
zip5,43570,43570,43570,41.590049,-84.452137
zip5,30601,30601,30601,33.996950,-83.336094
zip5,14012,14012,14012,43.329068,-78.520209
zip5,10010,10010,10010,40.734998,-73.976289
zip5,40162,40162,40162,37.753277,-86.051791
zip5,40854,40854,40854,36.838150,-83.353780
zip5,40212,40212,40212,38.273499,-85.798295
zip5,83713,83713,83713,43.637490,-116.333167
zip5,98320,98320,98320,47.693669,-123.013217
zip5,78344,78344,78344,27.566005,-98.856661
zip5,24938,24938,24938,37.934528,-80.391394
zip5,26886,26886,26886,38.874686,-79.413271
zip5,27818,27818,27818,36.489941,-76.994309
zip5,49852,49852,49852,45.782545,-87.818084
zip5,61940,61940,61940,39.815852,-87.815660
zip5,53579,53579,53579,43.295729,-88.859489
zip5,54756,54756,54756,44.443417,-91.982402
zip5,21053,21053,21053,39.686714,-76.716407
zip5,73159,73159,73159,35.384512,-97.578448
zip5,66402,66402,66402,38.917439,-95.855545
zip5,62358,62358,62358,40.580444,-91.272708
zip5,12814,12814,12814,43.591144,-73.637380
zip5,01519,01519,01519,42.195961,-71.681433
zip5,01342,01342,01342,42.542062,-72.612779
zip5,93528,93528,93528,35.369305,-117.642183
zip5,20755,20755,20755,39.096709,-76.748970
zip5,54870,54870,54870,45.724180,-91.777661
zip5,45002,45002,45002,39.199224,-84.730982
zip5,54166,54166,54166,44.753706,-88.644779
zip5,54481,54481,54481,44.544939,-89.646526
zip5,43438,43438,43438,41.607146,-82.705455
zip5,67063,67063,67063,38.340583,-97.226080
zip5,04645,04645,04645,44.049256,-68.623087
zip5,64081,64081,64081,38.911572,-94.425178
zip5,39530,39530,39530,30.408986,-88.896098
zip5,54927,54927,54927,44.101262,-88.654245
zip5,53812,53812,53812,42.581119,-90.602014
zip5,28663,28663,28663,36.539581,-81.299321
zip5,28442,28442,28442,34.316653,-78.616951
zip5,63774,63774,63774,37.094777,-89.774444
zip5,62543,62543,62543,39.975932,-89.154228
zip5,14462,14462,14462,42.681548,-77.750236
zip5,30646,30646,30646,34.078144,-83.328946
zip5,55390,55390,55390,45.043865,-93.982113
zip5,45227,45227,45227,39.159165,-84.395897
zip5,44004,44004,44004,41.858962,-80.786436
zip5,44275,44275,44275,41.106213,-82.088097
zip5,60936,60936,60936,40.464454,-88.384741
zip5,67024,67024,67024,37.127728,-96.483317
zip5,82335,82335,82335,41.776368,-106.805331
zip5,06807,06807,06807,41.073065,-73.592390
zip5,96155,96155,96155,38.757958,-120.095384
zip5,67450,67450,67450,38.630600,-98.461658
zip5,84731,84731,84731,38.232436,-112.731314
zip5,04443,04443,04443,45.261057,-69.364737
zip5,54864,54864,54864,46.631394,-91.773116
zip5,34949,34949,34949,27.469262,-80.302891
zip5,34951,34951,34951,27.495417,-80.418757
zip5,45672,45672,45672,39.205105,-82.679845
zip5,43119,43119,43119,39.939953,-83.201269
zip5,53503,53503,53503,43.146699,-89.932118
zip5,66609,66609,66609,38.986133,-95.678980
zip5,62912,62912,62912,37.471608,-89.031919
zip5,13361,13361,13361,42.889153,-74.836382
zip5,67442,67442,67442,38.653214,-97.777603
zip5,43556,43556,43556,41.310949,-84.563550
zip5,61919,61919,61919,39.780326,-88.138091
zip5,33827,33827,33827,27.817383,-81.524687
zip5,81082,81082,81082,37.194744,-104.324329
zip5,80019,80019,80019,39.777273,-104.697268
zip5,80535,80535,80535,40.742480,-105.202717
zip5,52404,52404,52404,41.901669,-91.662940
zip5,50076,50076,50076,41.589593,-94.865047
zip5,28605,28605,28605,36.130538,-81.700162
zip5,28606,28606,28606,36.061236,-81.309327
zip5,37409,37409,37409,35.000087,-85.335811
zip5,33704,33704,33704,27.792409,-82.635145
zip5,53562,53562,53562,43.112552,-89.535442
zip5,37308,37308,37308,35.343031,-84.997242
zip5,92059,92059,92059,33.389115,-117.052646
zip5,57337,57337,57337,43.972910,-97.810913
zip5,50219,50219,50219,41.411810,-92.942281
zip5,50446,50446,50446,43.324498,-93.462362
zip5,52336,52336,52336,42.056495,-91.422640
zip5,66617,66617,66617,39.151339,-95.634948
zip5,67423,67423,67423,38.980193,-97.993572
zip5,45692,45692,45692,39.112691,-82.515303
zip5,16843,16843,16843,41.004700,-78.463090
zip5,54844,54844,54844,46.794364,-91.212005
zip5,54846,54846,54846,46.369844,-90.726520
zip5,62908,62908,62908,37.313942,-88.891413
zip5,78732,78732,78732,30.369135,-97.892029
zip5,10962,10962,10962,41.047776,-73.947377
zip5,52594,52594,52594,40.838130,-92.649866
zip5,55075,55075,55075,44.887153,-93.042029
zip5,55379,55379,55379,44.750128,-93.531412
zip5,67439,67439,67439,38.754459,-98.230544
zip5,56574,56574,56574,47.205465,-96.649846
zip5,38579,38579,38579,35.828322,-85.562808
zip5,24220,24220,24220,37.097189,-82.210021
zip5,12094,12094,12094,42.821098,-73.447433
zip5,14427,14427,14427,42.625045,-78.045828
zip5,55979,55979,55979,43.916236,-91.937919
zip5,56026,56026,56026,43.888088,-93.268260
zip5,55325,55325,55325,45.084938,-94.327872
zip5,33706,33706,33706,27.739421,-82.747562
zip5,33946,33946,33946,26.852681,-82.245761
zip5,37713,37713,37713,36.104222,-83.118209
zip5,23084,23084,23084,37.892701,-78.112379
zip5,14214,14214,14214,42.943253,-78.837509
zip5,68846,68846,68846,41.074102,-97.900245
zip5,44614,44614,44614,40.884295,-81.594525
zip5,55939,55939,55939,43.562190,-92.024745
zip5,55024,55024,55024,44.628273,-93.131552
zip5,96757,96757,96757,21.158690,-156.997356
zip5,30180,30180,30180,33.700938,-84.922961
zip5,43778,43778,43778,40.014438,-81.358653
zip5,64470,64470,64470,40.163693,-95.222228
zip5,45830,45830,45830,40.898139,-84.096445
zip5,44438,44438,44438,41.250872,-80.532190
zip5,41557,41557,41557,37.492990,-82.424785
zip5,55910,55910,55910,44.126428,-91.988464
zip5,55092,55092,55092,45.339737,-93.062900
zip5,31783,31783,31783,31.744953,-83.472859
zip5,61462,61462,61462,40.904100,-90.638712
zip5,27938,27938,27938,36.380465,-76.718616
zip5,64471,64471,64471,40.244890,-94.180130
zip5,43782,43782,43782,39.621084,-82.215992
zip5,41544,41544,41544,37.611579,-82.180452
zip5,57450,57450,57450,45.202644,-99.861766
